DIM_Establecimientos[establecimiento_id],DIM_Establecimientos[establecimiento_nombre],DIM_Establecimientos[Dependencia],DIM_Establecimientos[Municipio],DIM_Establecimientos[Egresos 22_24],DIM_Establecimientos[Egresos Anual 22_24],DIM_Establecimientos[Estadia Media 22_24],DIM_Establecimientos[Mortalidad 22_24],DIM_Establecimientos[Camas 22_24],DIM_Establecimientos[Ocupacion 22_24],DIM_Establecimientos[Giro 22_24],DIM_Establecimientos[Segmento],DIM_Establecimientos[Mediana LOS Dep],DIM_Establecimientos[Mediana Mort Dep],DIM_Establecimientos[LOS Ratio],DIM_Establecimientos[Mort Ratio],DIM_Establecimientos[Clasificacion Capacidad],DIM_Establecimientos[Desempeno Internacion] 
42701533,Puesto Fijo Arcos del Mirador,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701649,Puesto Fijo Barrio Savailiesse,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701495,Puesto Fijo La Foresta,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701509,Puesto Fijo Los Ceibos,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701517,Puesto Fijo María Elena,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701371,Puesto Fijo Monseñor Bufano - Latino Awerich,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58100343,Puesto Sanit. Costa Bonita,Municipal,Necochea,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
03501128,Puesto Sanit. S. M. de Porres,Municipal,Avellaneda,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
3501128,Puesto Sanit. S. M. de Porres,Municipal,Avellaneda,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
56000597,Red de Emergencias Médicas,Municipal,Moreno,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
67900123,Residencia de Abuelos,Municipal,Rivadavia,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801543,SAMYL Dirección de Salud Mental,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
34300066,Sala Barrio Nuevo,Municipal,General Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70000095,Sala Bo. J. Murguia - Dr. O. Brossay,Municipal,Saavedra,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400041,Sala Central Sec. de Salud y Acción Social,Provincial,General Rodríguez,24446,"8148,666666666667","6,318375194305817","0,032193405874171646",342,"0,4557678849040778","23,826510721247562",Agudos,"5,54963563866355","0,04447215295095595","1,1385207256286456","0,7239003227407194",Normal,Dentro de banda
36400033,Sala Central Sec. de Salud y Acción Social,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
44800059,Sala Comunitaria Ramón Carrillo,Municipal,Laprida,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
08400095,Sala Don J. Báez,Municipal,Benito Juárez,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
8400095,Sala Don J. Báez,Municipal,Benito Juárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701801,Sala Dr. Miqueleiz (Independencia),Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
8400052,Sala Dr. Ramón Carrillo,Municipal,Benito Juárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
08400052,Sala Dr. Ramón Carrillo,Municipal,Benito Juárez,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
8400117,Sala Dra. Cecilia Grierson,Municipal,Benito Juárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
08400117,Sala Dra. Cecilia Grierson,Municipal,Benito Juárez,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
8400061,Sala Estación López,Municipal,Benito Juárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
08400061,Sala Estación López,Municipal,Benito Juárez,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
08400125,Sala F. Anuncibay,Municipal,Benito Juárez,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
8400125,Sala F. Anuncibay,Municipal,Benito Juárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
34300074,Sala La Pilarica,Municipal,General Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200060,Sala Médica Bajo Hondo,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200086,Sala Médica Ciudad Atlántida,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200213,Sala Médica El Congreso,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200141,Sala Médica El Trébol,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200159,Sala Médica Ing. Luiggi,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200175,Sala Médica Los Rosales,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200167,Sala Médica Nueva Bahía Blanca,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200019,Sala Médica Pehuen-có,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200078,Sala Médica Va. Gral. Arias,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200051,Sala Médica Villa Delmar,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400238,Sala N° 14 Bo. Almafuerte,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400165,Sala N° 2 Mi Rincón,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400076,Sala N° 3 Los Naranjos,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400173,Sala N° 5 Güemes,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400114,Sala Nº 1 La Argentina,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400203,Sala Nº 11 Bo. Marabó,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400211,Sala Nº 12 Los Aromos,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400068,Sala Nº 4 de la Fraternidad Pque. Sarmiento,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400122,Sala Nº 6 Bo. San Martín,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400092,Sala Nº 8 Agua de Oro,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
36400084,Sala Nº 9 Pque. Rivadavia,Municipal,General Rodríguez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
4200059,Sala Perif. Atenc. Primaria Eva Perón,Municipal,Ayacucho,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
4900042,Sala Perif. Atenc. Primaria Eva Perón,Provincial,Azul,5618,"1872,6666666666667","4,062833748665005","0,004627981488074048","56,666666666666664","0,343516994286821","33,04705882352941",Agudos,"5,54963563866355","0,04447215295095595","0,7320901791028945","0,10406470523650616",Subutilizado,Dentro de banda
04200059,Sala Perif. Atenc. Primaria Eva Perón,Municipal,Ayacucho,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
4200041,Sala Perif. Atenc. Primaria Ramón Carrillo,Municipal,Ayacucho,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
04200041,Sala Perif. Atenc. Primaria Ramón Carrillo,Municipal,Ayacucho,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
74200102,Sala Perif. Munic. Alberto Menditeguy,Municipal,San Cayetano,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
74900011,Sala Perif. Munic. Alberto Menditeguy,Municipal,#N/D,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
74200072,Sala Perif. Villa Balnearia,Municipal,San Cayetano,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
47600140,Sala Ramón Carrillo,Municipal,Lobería,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300018,Sala Ramón Carrillo,Provincial,Lobos,10994,"3664,6666666666665","2,8953974895397487","0,03802073858468255","79,66666666666667","0,37744221243808473",46,Agudos,"5,54963563866355","0,04447215295095595","0,5217274931290825","0,8549336171471609",Subutilizado,Dentro de banda
08400079,Sala Tedin Uriburu,Municipal,Benito Juárez,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
8400079,Sala Tedin Uriburu,Municipal,Benito Juárez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701665,Sala de 1º Auxilios Los Alamos,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700782,Sala de 1º Auxilios Roque Pérez 20 de Junio,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100122,Sala de Atenc. Primaria Azucena,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100378,Sala de Atenc. Primaria Bo. Maggiori,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100343,Sala de Atenc. Primaria Fulton,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
23800075,Sala de Atenc. Primaria N° 1,Municipal,Dolores,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
23800083,Sala de Atenc. Primaria N° 2 Dr. César Uliana,Municipal,Dolores,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
23800091,Sala de Atenc. Primaria N° 3,Municipal,Dolores,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
23800067,Sala de Atenc. Primaria N° 4,Municipal,Dolores,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
18200132,Sala de Atenc. Primaria Villa Laura,Municipal,Coronel de Marina Leonardo Rosales,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100432,Sala de Atenc. Primaria de la Salud De La Canal,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100416,Sala de Atenc. Primaria de la Salud Iraola,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
32200129,Sala de Atención Prim. Barrio Chino,Municipal,General La Madrid,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
61600081,Sala de Primeros Auxilios Barrio 1° de Julio,Municipal,Pellegrini,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300131,Sala de Primeros Auxilios Elvira,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
63000021,Sala de Primeros Auxilios La Victoria,Municipal,Pila,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200196,Sala de Pros. Aux. 25 de Mayo,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
32900074,Sala de Pros. Aux. 8 de diciembre,Municipal,General Las Heras,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300042,Sala de Pros. Aux. A. Carboni,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800264,Sala de Pros. Aux. Alborada II,Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801349,Sala de Pros. Aux. Alicia Franco,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
39900070,Sala de Pros. Aux. Arroyo Venado,Municipal,Guaminí,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900255,Sala de Pros. Aux. Bo. Don Vicente,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900204,Sala de Pros. Aux. Bo. La Rural,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35100074,Sala de Pros. Aux. Bo. Malvinas Argentinas,Municipal,General Pinto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900212,Sala de Pros. Aux. Bo. Norte,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35100082,Sala de Pros. Aux. Bo. San Cayetano,Municipal,General Pinto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900221,Sala de Pros. Aux. Bo. San José,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51100089,Sala de Pros. Aux. Bo. Unión,Municipal,Maipú,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35100015,Sala de Pros. Aux. Cnel. Granada,Municipal,General Pinto,98,"32,666666666666664","78,95918367346938","0,02040816326530612",6,"0,7831508515815085","5,444444444444445",Estadia prolongada,"3,107649896623019","0,025671042729325196","25,408004859000282","0,7949877019211592",Excluido (no agudo),Dentro de banda
39900088,Sala de Pros. Aux. Cochicó,Municipal,Guaminí,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2100065,Sala de Pros. Aux. Coronel Seguí,Municipal,Alberti,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02100065,Sala de Pros. Aux. Coronel Seguí,Municipal,Alberti,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
78400084,Sala de Pros. Aux. Costa Brava,Municipal,Suipacha,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800099,Sala de Pros. Aux. D. Dominé,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26600042,Sala de Pros. Aux. Diego Gaynor,Municipal,Exaltación De La Cruz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801560,Sala de Pros. Aux. Dos Avenidas,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800302,Sala de Pros. Aux. Dr. Albert Sabín,Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800245,Sala de Pros. Aux. Dr. Elías Tanus,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800159,Sala de Pros. Aux. Dr. H. Lizarralde,Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
69300069,Sala de Pros. Aux. Dr. J. Alvarez Ceballos,Municipal,Roque Pérez,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
23100090,Sala de Pros. Aux. Dr. J. O. Carlé,Municipal,Daireaux,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14700181,Sala de Pros. Aux. Dr. Roberto Gutiérrez,Municipal,Carlos Casares,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801047,Sala de Pros. Aux. Dreymar,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70000079,Sala de Pros. Aux. Dufaur,Municipal,Saavedra,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200170,Sala de Pros. Aux. El Bajo,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801471,Sala de Pros. Aux. El Hornero,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
66500121,Sala de Pros. Aux. El Paraíso,Municipal,Ramallo,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
57400092,Sala de Pros. Aux. El Porvenir,Municipal,Navarro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800175,Sala de Pros. Aux. El Provincial,Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300051,Sala de Pros. Aux. Empalme Lobos,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200242,Sala de Pros. Aux. Entre Ríos Norte,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70000028,Sala de Pros. Aux. Espartillar y Hogar de Ancianos,Municipal,Saavedra,20,"6,666666666666667","688,35","0,2",12,"0,7854318734793188","0,5555555555555556",Estadia prolongada,"3,107649896623019","0,025671042729325196","221,50178523906678","7,790879478827362",Excluido (no agudo),Dentro de banda
01400057,Sala de Pros. Aux. Estación Vásquez,Municipal,Adolfo Gonzales Chaves,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
1400057,Sala de Pros. Aux. Estación Vásquez,Municipal,Adolfo Gonzales Chaves,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
40600055,Sala de Pros. Aux. Eva Perón,Municipal,Hipólito Yrigoyen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70000109,Sala de Pros. Aux. F. Ducos,Municipal,Saavedra,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200145,Sala de Pros. Aux. Fátima,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
70000061,Sala de Pros. Aux. Goyena,Municipal,Saavedra,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58800051,Sala de Pros. Aux. H. Castellanos (French),Municipal,9 de Julio,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35100040,Sala de Pros. Aux. Iriarte,Municipal,General Pinto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801586,Sala de Pros. Aux. Islas Malvinas,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
57400050,Sala de Pros. Aux. J.J. Almeyra,Municipal,Navarro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200234,Sala de Pros. Aux. La Curva,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35100031,Sala de Pros. Aux. La Fuente Guisasola,Municipal,General Pinto,227,"75,66666666666667","77,09691629955947","0,07048458149779736",18,"0,8815896188158961","4,203703703703703",Estadia prolongada,"3,107649896623019","0,025671042729325196","24,808752228923264","2,745684397824621",Excluido (no agudo),Dentro de banda
23100073,Sala de Pros. Aux. La Manuela,Municipal,Daireaux,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65801462,Sala de Pros. Aux. La Sarita,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
30800021,Sala de Pros. Aux. Labardén,Municipal,General Guido,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300077,Sala de Pros. Aux. Laguna de Lobos,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
78400068,Sala de Pros. Aux. Las 14 Provincias,Municipal,Suipacha,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51100038,Sala de Pros. Aux. Las Armas,Municipal,Maipú,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300123,Sala de Pros. Aux. Las Chacras J. Amado,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
57400017,Sala de Pros. Aux. Las Marianas,Municipal,Navarro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200161,Sala de Pros. Aux. Las Violetas,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26600051,Sala de Pros. Aux. Los Cardales,Municipal,Exaltación De La Cruz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800172,Sala de Pros. Aux. Los Fresnos,Provincial,Quilmes,24158,"8052,666666666667","6,177994867124762","0,038165411043960595",158,"0,8144694756532683","50,9662447257384",Agudos,"5,54963563866355","0,04447215295095595","1,1132253123220415","0,8581867193623288",Normal,Dentro de banda
65800083,Sala de Pros. Aux. Los Fresnos,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
6300026,Sala de Pros. Aux. Los Pinos,Municipal,Balcarce,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
06300026,Sala de Pros. Aux. Los Pinos,Municipal,Balcarce,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72100038,Sala de Pros. Aux. Madre Teresa de Calcuta,Municipal,Salliqueló,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
40600063,Sala de Pros. Aux. María Auxiliadora,Municipal,Hipólito Yrigoyen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800111,Sala de Pros. Aux. Monte de Novi,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72100046,Sala de Pros. Aux. Ntra. Sra. de Fátima,Municipal,Salliqueló,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64400073,Sala de Pros. Aux. Ostende,Municipal,Pinamar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
57400068,Sala de Pros. Aux. P. Pietranera,Municipal,Navarro,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26600034,Sala de Pros. Aux. Parada Robles,Municipal,Exaltación De La Cruz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
33600112,Sala de Pros. Aux. Paraje Pavón,Municipal,General Lavalle,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2100081,Sala de Pros. Aux. Plá,Municipal,Alberti,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
