GBA_Rendimientos[anio],GBA_Rendimientos[dependencia],GBA_Rendimientos[establecimiento_id],GBA_Rendimientos[region_sanitaria],GBA_Rendimientos[municipio_id],GBA_Rendimientos[municipio_nombre],GBA_Rendimientos[establecimiento_nombre],GBA_Rendimientos[consultas_odontologicas],GBA_Rendimientos[consultas_medicas],GBA_Rendimientos[consultas_paramedicas],GBA_Rendimientos[interconsultas],GBA_Rendimientos[egresos],GBA_Rendimientos[dias_camas_disponible],GBA_Rendimientos[promedio_camas_disponibles],GBA_Rendimientos[pacientes_dias],GBA_Rendimientos[porcentaje_ocupacion],GBA_Rendimientos[giro_de_camas],GBA_Rendimientos[dias_estadia],GBA_Rendimientos[promedio_dias_estadia],GBA_Rendimientos[defunciones],GBA_Rendimientos[tasa_mortalidad_hospitalaria],GBA_Rendimientos[columna_extra],GBA_Rendimientos[Fecha] 
2023,Municipal,18900037,I,060189,Coronel Dorrego,Hosp. Local Gral. María Eva Duarte de Perón,3328,89351,19855,0,1309,21170,58,10035,"47,4","22,6",12769,"9,8",37,"2,8",0,1/1/2023 00:00:00
2023,Municipal,18900053,I,060189,Coronel Dorrego,Unid. Sanit. y Hogar Geriátrico El Perdido,296,3788,736,0,75,5840,16,5315,91,"4,7",5664,"75,5",2,"2,7",0,1/1/2023 00:00:00
2023,Municipal,18900061,I,060189,Coronel Dorrego,Unidad Sanitaria y Hogar Geriatrico Oriente,656,36461,11851,0,78,10220,28,5589,"54,7","2,8",9939,"127,4",12,"15,4",0,1/1/2023 00:00:00
2023,Municipal,19600011,I,060196,Coronel Pringles,Hosp. Munic. Dr. Cabrera,4240,41973,28002,0,3029,39782,109,27499,"69,1","27,8",25571,"8,4",168,"5,5",0,1/1/2023 00:00:00
2023,Municipal,19600037,I,060196,Coronel Pringles,Sala de Primeros Auxilios Rosa Desio,404,1056,938,0,39,1835,5,276,15,"7,8",450,"11,5",0,0,0,1/1/2023 00:00:00
2023,Municipal,20300039,I,060203,Coronel Suarez,Hosp. Municipal Dr. Raúl Coccavo,1434,101026,4851,0,5041,31209,86,14847,"47,6",59,14272,"2,8",209,"4,1",0,1/1/2023 00:00:00
2023,Municipal,20300055,I,060203,Coronel Suarez,Hosp. Munic. Lucero del Alba de Huanguelén,860,20300,1265,0,893,7673,21,2410,"31,4","42,5",2351,"2,6",38,"4,3",0,1/1/2023 00:00:00
2023,Municipal,39900029,I,060399,Guamini,Hospital Municipal Casbas,445,77720,25492,0,714,10942,30,2998,25,"23,8",2550,"3,6",34,"4,8",0,1/1/2023 00:00:00
2023,Municipal,39900037,I,060399,Guamini,Hosp. Munic. Dr. J. Llambías,292,24087,904,0,410,16768,46,1460,"8,7","8,9",1176,"2,9",10,"2,4",0,1/1/2023 00:00:00
2023,Municipal,39900100,I,060399,Guamini,Hosp. Munic. Laguna Alsina,354,7946,645,0,189,2920,8,1001,"34,3","23,6",945,5,5,"2,6",0,1/1/2023 00:00:00
2023,Municipal,39900119,I,060399,Guamini,Centro Municipal de Residentes de la Tercera Edad,190,0,0,0,27,13140,36,12416,"94,5","0,8",10894,"403,5",3,"11,1",0,1/1/2023 00:00:00
2023,Municipal,55300010,I,060553,Monte Hermoso,Hosp. Munic. Dr. R. Carrillo,9460,138486,91919,0,722,7233,20,2255,"31,2","36,4",2502,"3,5",32,"4,4",0,1/1/2023 00:00:00
2023,Municipal,60200011,I,060602,Patagones,Hosp. Munic. de Agudos Dr. Pedro Ecay,1767,83212,26977,0,3515,33609,92,17225,"51,3","38,2",12099,"3,4",122,"3,5",0,1/1/2023 00:00:00
2023,Municipal,60200053,I,060602,Patagones,Hosp. Munic. de  Stroeder,536,14206,3033,0,433,5106,14,1098,"21,5",31,1276,"2,9",8,"1,8",0,1/1/2023 00:00:00
2023,Municipal,60200061,I,060602,Patagones,Hosp. Munic. de Villalonga,1371,28284,3713,0,722,7136,20,1791,"25,1","36,9",1640,"2,3",11,"1,5",0,1/1/2023 00:00:00
2023,Municipal,65100014,I,060651,Puan,Unid. Sanit. Bordenave Dr. A. Fernández Munilla,2028,25083,430,0,103,11680,32,9365,"80,2","3,2",8317,"80,7",4,"3,9",0,1/1/2023 00:00:00
2023,Municipal,65100022,I,060651,Puan,Unid. Sanit. 17 de Agosto,670,6150,109,0,31,371,1,71,"19,1","30,5",71,"2,3",2,"6,5",0,1/1/2023 00:00:00
2023,Municipal,65100031,I,060651,Puan,Unid. Sanit. Felipe Solá,798,18651,315,0,71,8030,22,4436,"55,2","3,2",6109,86,8,"11,3",0,1/1/2023 00:00:00
2023,Municipal,65100049,I,060651,Puan,Hosp. Munic. Gobernador Ugarte,50,69448,2732,0,1229,11315,31,2172,"19,2","39,6",2098,"1,7",46,"3,7",0,1/1/2023 00:00:00
2023,Municipal,65100057,I,060651,Puan,Hosp. Munic. Villa Iris,4708,17287,1403,0,175,13140,36,6921,"52,7","4,9",4234,"24,2",9,"5,1",0,1/1/2023 00:00:00
2023,Municipal,65100173,I,060651,Puan,Hospital Municipal de Darragueira,405,67980,3149,0,1358,14235,39,3835,25,"34,8",3593,"2,6",64,"4,7",0,1/1/2023 00:00:00
2023,Municipal,70000010,I,060700,Saavedra,Unid. Sanit. y Hogar Virgen del Milagro,268,1543,0,0,20,4380,12,2359,"53,9","1,7",5586,"279,3",2,10,0,1/1/2023 00:00:00
2023,Municipal,70000028,I,060700,Saavedra,Sala de Primeros Auxilios y Hogar de Ancianos Espartillar,218,2143,0,0,7,4380,12,3303,"75,4","0,6",2358,"336,9",2,"28,6",0,1/1/2023 00:00:00
2023,Municipal,70000044,I,060700,Saavedra,Hosp. y Maternidad Munic. O. F. Ducos,3117,56088,9136,0,2454,41245,113,18459,"44,8","21,7",27841,"11,3",146,"5,9",0,1/1/2023 00:00:00
2023,Municipal,70000052,I,060700,Saavedra,Hosp. Munic. Dr. M. Suarch,490,8839,1854,0,346,16470,45,7690,"46,7","7,7",5236,"15,1",20,"5,8",0,1/1/2023 00:00:00
2023,Municipal,81900021,I,060819,Tornquist,Hospital Menor Dr. E. Aldaya de Sierra de La Ventana,1970,28394,5354,0,1928,4015,11,3944,"98,2","175,3",3853,2,7,"0,4",0,1/1/2023 00:00:00
2023,Municipal,81900039,I,060819,Tornquist,Hosp. Munic. Dr. A. Castro,4197,68674,8277,0,2631,20800,57,20719,"99,6","46,2",12910,"4,9",13,"0,5",0,1/1/2023 00:00:00
2023,Municipal,83300047,I,060833,Tres Arroyos,Unid. Sanit. Orense,595,16427,521,0,508,5840,16,4502,"77,1","31,8",4648,"9,1",9,"1,8",0,1/1/2023 00:00:00
2023,Municipal,83300063,I,060833,Tres Arroyos,Centro Municipal de Salud Dr. Ignacio Pirovano,2755,183625,36213,0,7289,49275,135,41064,"83,3",54,34406,"4,7",254,"3,5",0,1/1/2023 00:00:00
2023,Municipal,87500016,I,060875,Villarino,Hosp. Menor A. D. Bertoni de Algarrobo,729,7254,1312,0,164,4015,11,432,"10,8","14,9",432,"2,6",3,"1,8",0,1/1/2023 00:00:00
2023,Municipal,87500041,I,060875,Villarino,Hosp. Local Gral. J. A. Pradere,1182,48792,4093,0,303,10220,28,1253,"12,3","10,8",1252,"4,1",24,"7,9",0,1/1/2023 00:00:00
2023,Municipal,87500211,I,060875,Villarino,Hosp. Subz. Especializado de Médanos,540,13706,826,0,433,20192,55,12688,"62,8","7,8",41276,"95,3",16,"3,7",0,1/1/2023 00:00:00
2023,Municipal,15400017,II,060154,Carlos Tejedor,Hosp. Munic. Garré,1532,44591,2256,0,1597,13324,37,8271,"62,1","43,7",7866,"4,9",61,"3,8",0,1/1/2023 00:00:00
2023,Municipal,23100022,II,060231,Daireaux,Hosp. Munic. Dr. Pedro M. Romanazzi,2871,67580,6588,0,4114,25915,71,23791,"91,5","57,9",20071,"4,9",82,2,0,1/1/2023 00:00:00
2023,Municipal,23100031,II,060231,Daireaux,Hosp. Munic. Dr. L. Tabares Salazar,956,5675,3239,0,348,6355,17,5360,"84,3",20,13831,"39,7",10,"2,9",0,1/1/2023 00:00:00
2023,Municipal,39200051,II,060392,General Villegas,Hosp. Municipal Nuestra Sra del Carmen,4439,261257,18678,0,4323,19865,54,15525,"71,4","79,4",13581,"3,1",156,"3,6",0,1/1/2023 00:00:00
2023,Municipal,58800043,II,060588,Nueve De Julio,Hosp. Munic. E. Dudignac,464,8085,463,0,138,4569,13,188,"4,1",11,172,"1,2",2,"1,4",0,1/1/2023 00:00:00
2023,Municipal,58800132,II,060588,Nueve De Julio,Hosp. Munic. Dr. Manuel F. Arce,969,6274,1238,0,343,2920,8,1187,"40,7","42,9",938,"2,7",29,"8,5",0,1/1/2023 00:00:00
2023,Municipal,58800299,II,060588,Nueve De Julio,Hogar de Ancianos Munic. Sto. D. de Guzmán,137,3693,5618,0,57,22278,61,16867,"75,7","0,9",22209,"389,6",0,0,0,1/1/2023 00:00:00
2023,Municipal,60900012,II,060609,Pehuajo,Unid. Sanit. Dr. Cumba de Fco. Madero,2854,5195,1656,0,106,10220,28,5657,"55,4","3,8",6238,"58,8",3,"2,8",0,1/1/2023 00:00:00
2023,Municipal,60900039,II,060609,Pehuajo,Hosp. Local Dr. F. Benincasa,1600,5055,1243,0,253,17520,48,5390,"30,8","5,3",2514,"9,9",20,"7,9",0,1/1/2023 00:00:00
2023,Municipal,60900055,II,060609,Pehuajo,"Unidad Sanitaria ""Dr. Allievi"" de Mones Cazon",935,3884,1020,0,140,9795,27,8315,"84,9","5,2",4575,"32,7",7,5,0,1/1/2023 00:00:00
2023,Municipal,60900080,II,060609,Pehuajo,Hosp. Zonal Dr. J. C. Aramburu,100584,280784,26743,0,5707,25551,70,27154,"93,4","81,5",21828,"3,8",218,"3,8",0,1/1/2023 00:00:00
2023,Municipal,61600012,II,060616,Pellegrini,Hosp. Dr. Guillermo del Soldato,548,28776,2706,0,1111,9095,25,2626,"28,9","44,6",2132,"1,9",25,"2,3",0,1/1/2023 00:00:00
2023,Municipal,67900026,II,060679,Rivadavia,Hosp. Local Munic. de Rivadavia,2210,40734,10633,0,2213,15527,43,7597,"48,9",52,7326,"3,3",79,"3,6",0,1/1/2023 00:00:00
2023,Municipal,67900034,II,060679,Rivadavia,Unid. Sanit. Dr. P. Barguero,1046,11874,1318,0,55,3650,10,429,"11,8","5,5",408,"7,4",5,"9,1",0,1/1/2023 00:00:00
2023,Municipal,67900042,II,060679,Rivadavia,Unid. Sanit. Sansinena,591,2518,0,0,16,2611,7,2241,"85,8","2,2",340,"21,3",0,0,0,1/1/2023 00:00:00
2023,Municipal,67900051,II,060679,Rivadavia,Unid. Sanit. Dr. J. I. Mateos,847,5138,449,0,52,2736,7,513,"18,8","6,9",566,"10,9",6,"11,5",0,1/1/2023 00:00:00
2023,Municipal,82600039,II,060826,Trenque Lauquen,"Hospital Municipal ""Dr. Francisco Eguiguren""",1886,36559,8330,0,387,15330,42,7690,"50,2","9,2",6274,"16,2",17,"4,4",0,1/1/2023 00:00:00
2023,Municipal,82600217,II,060826,Trenque Lauquen,Hogar Marcelo Castella,268,7514,0,0,37,23360,64,20039,"85,8","0,6",14933,"403,6",2,"5,4",0,1/1/2023 00:00:00
2023,Municipal,82600226,II,060826,Trenque Lauquen,Albergue Cumen-Che,44,1460,0,0,14,5840,16,4737,"81,1","0,9",3195,"228,2",0,0,0,1/1/2023 00:00:00
2023,Municipal,82600370,II,060826,Trenque Lauquen,Hogar Municipal de Adultos Mayores Evita,32,893,0,0,9,4745,13,3016,"63,6","0,7",4208,"467,6",3,"33,3",0,1/1/2023 00:00:00
2023,Municipal,21000012,III,060210,Chacabuco,Hosp. Local Gral. Tomás Keating,330,7339,11586,0,22,8024,22,7638,"95,2",1,195,"8,9",0,0,0,1/1/2023 00:00:00
2023,Municipal,21000039,III,060210,Chacabuco,Hosp. Munic. Ntra. Sra. del Carmen,8113,308662,105753,0,18494,74107,203,71057,"95,9","91,1",63688,"3,4",241,"1,3",0,1/1/2023 00:00:00
2023,Municipal,21000055,III,060210,Chacabuco,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,612,7755,4890,0,364,12410,34,12828,"103,4","10,7",1841,"5,1",6,"1,6",0,1/1/2023 00:00:00
2023,Municipal,27700024,III,060277,Florentino Ameghino,Hosp. Local Dr. Felipe Peláez,3015,356846,5593,0,1237,20443,56,15297,"74,8","22,1",7782,"6,3",32,"2,6",0,1/1/2023 00:00:00
2023,Municipal,29400036,III,060294,General Arenales,Hosp.Munic. Dr. Ignacio Pirovano,408,130320,6639,0,1888,21762,60,16545,76,"31,7",8113,"4,3",73,"3,9",0,1/1/2023 00:00:00
2023,Municipal,29400061,III,060294,General Arenales,Unid. Sanit. Ferré,330,27933,847,0,12,6973,19,7098,"101,8","0,6",3236,"269,7",3,25,0,1/1/2023 00:00:00
2023,Municipal,35100015,III,060351,General Pinto,Sala de Pros. Aux. Cnel. Granada,348,10247,0,0,43,2190,6,1582,"72,2","7,2",523,"12,2",0,0,0,1/1/2023 00:00:00
2023,Municipal,35100031,III,060351,General Pinto,Sala de Pros. Aux. La Fuente Guisasola,1169,8924,0,0,64,6570,18,5810,"88,4","3,6",3937,"61,5",4,"6,3",0,1/1/2023 00:00:00
2023,Municipal,46200041,III,060462,Leandro N. Alem,Unid. Sanit. Dr. P. R. Groupierre,426,14469,0,0,421,7300,20,1112,"15,2","21,1",921,"2,2",14,"3,3",0,1/1/2023 00:00:00
2023,Municipal,46200067,III,060462,Leandro N. Alem,Unid. Sanit. L. N. Alem,152,6742,0,0,143,2920,8,678,"23,2","17,9",307,"2,1",4,"2,8",0,1/1/2023 00:00:00
2023,Municipal,46200083,III,060462,Leandro N. Alem,Hosp. Munic. Leandro N. Alem,204,51382,10730,0,2112,14803,41,7410,"50,1","52,1",5024,"2,4",84,4,0,1/1/2023 00:00:00
2023,Municipal,46900018,III,060469,Lincoln,Unid. Sanit. P. Lacau,741,3775,489,0,20,4380,12,3040,"69,4","1,7",243,"12,2",2,10,0,1/1/2023 00:00:00
2023,Municipal,46900051,III,060469,Lincoln,Unid. Sanit. El Triunfo,163,6954,373,0,110,3285,9,2836,"86,3","12,2",267,"2,4",2,"1,8",0,1/1/2023 00:00:00
2023,Municipal,46900085,III,060469,Lincoln,Hosp.Subz. Munic. Dr. R. O. Miravalle,4791,72023,16955,0,4707,41953,115,25542,"60,9",41,12081,"2,6",100,"2,1",0,1/1/2023 00:00:00
2023,Municipal,46900093,III,060469,Lincoln,Unid. Sanit. M. de Hoz,621,4423,752,0,43,3285,9,2491,"75,8","4,8",70,"1,6",0,0,0,1/1/2023 00:00:00
2023,Municipal,46900107,III,060469,Lincoln,Unid. Sanit. de Pasteur,834,6406,1160,0,44,5475,15,4734,"86,5","2,9",328,"7,5",6,"13,6",0,1/1/2023 00:00:00
2023,Municipal,46900182,III,060469,Lincoln,Unid. Sanit. de Roberts,532,9101,1520,0,372,11315,31,9873,"87,3",12,1471,4,9,"2,4",0,1/1/2023 00:00:00
2023,Municipal,7700028,IV,060077,Arrecifes,Hosp. Munic. Santa Francisca Romana,4924,80761,9626,0,3577,33594,92,12978,"38,6","38,9",11729,"3,3",172,"4,8",0,1/1/2023 00:00:00
2023,Municipal,66500016,IV,060665,Ramallo,HOSPITAL MUNICIPAL JOSE MARIA GOMENDIO,1884,59977,16399,0,4239,33032,90,20005,"60,6","46,8",20769,"4,9",118,"2,8",0,1/1/2023 00:00:00
2023,Municipal,68600034,IV,060686,Rojas,Hosp. Municipal Saturnino E. Unzué,4908,124942,13836,0,3443,43435,119,22594,52,"28,9",14820,"4,3",135,"3,9",0,1/1/2023 00:00:00
2023,Municipal,71400054,IV,060714,Salto,Hosp. Munic. de Salto Presidente J. D. Perón,4573,166253,43099,0,6277,24820,68,14340,"57,8","92,3",13920,"2,2",121,"1,9",0,1/1/2023 00:00:00
2023,Municipal,73500048,IV,060735,San Antonio de Areco,Unid. Sanit. Villa Lía,765,20979,6472,0,689,7641,21,6259,"81,9","32,9",2656,"3,9",0,0,0,1/1/2023 00:00:00
2023,Municipal,76300865,IV,060763,San Nicolas,"Centro de medicina preventiva ""Zona Norte""",2970,39606,8827,0,419,2918,8,419,"14,4","52,4",419,1,0,0,0,1/1/2023 00:00:00
2023,Municipal,77000015,IV,060770,San Pedro,Hosp. Local 26 de Julio,1777,43828,1991,0,785,1741,5,1012,"58,1","164,6",851,"1,1",1,"0,1",0,1/1/2023 00:00:00
2023,Municipal,77000074,IV,060770,San Pedro,Hosp. Subz. Gral. Dr. E. Ruffa,6608,242355,9520,0,6742,27355,75,18720,"68,4",90,20751,"3,1",254,"3,8",0,1/1/2023 00:00:00
2023,Municipal,77000082,IV,060770,San Pedro,Hosp. Santa Lucía,975,46189,4188,0,527,24820,68,21679,"87,3","7,8",18868,"35,8",8,"1,5",0,1/1/2023 00:00:00
2023,Municipal,4900077,IX,060049,Azul,Hosp. Munic. Dr. J. Casella Solá,1760,16494,1606,0,572,9861,27,5162,"52,3","21,2",8789,"15,4",24,"4,2",0,1/1/2023 00:00:00
2023,Municipal,4900085,IX,060049,Azul,Hosp. Local Gral. Dr. Horacio Ferro,339,7097,0,0,224,12410,34,5512,"44,4","6,6",4812,"21,5",8,"3,6",0,1/1/2023 00:00:00
2023,Municipal,8400028,IX,060084,Benito Juarez,Ente Descent. Hosp. Dr. A. Saintout,3579,113840,1645,0,4831,19722,54,10374,"52,6","89,4",10830,"2,2",112,"2,3",0,1/1/2023 00:00:00
2023,Municipal,10500048,IX,060105,Bolivar,Hosp. Munic. de Pirovano,1736,16550,4408,0,278,6240,17,1709,"27,4","16,3",1305,"4,7",2,"0,7",0,1/1/2023 00:00:00
2023,Municipal,10500056,IX,060105,Bolivar,Hosp. Munic. Juana G. de Miguens,2971,16899,3057,0,263,10950,30,1230,"11,2","8,8",1137,"4,3",11,"4,2",0,1/1/2023 00:00:00
2023,Municipal,28700010,IX,060287,General Alvear,Hosp. Munic. Bernardino Rivadavia,1935,57945,11621,0,2403,14600,40,5136,"35,2","60,1",5124,"2,1",66,"2,7",0,1/1/2023 00:00:00
2023,Municipal,32200030,IX,060322,General Lamadrid,Hosp. Municipal Dr. E. Mañay,220,2991,139,0,12,8030,22,6015,"74,9","0,5",12427,"1035,6",8,"66,7",0,1/1/2023 00:00:00
2023,Municipal,44800016,IX,060448,Laprida,Hosp. Dr. Pedro S. Sancholuz,5350,115481,28991,0,1895,37972,104,23692,"62,4","18,2",24334,"12,8",85,"4,5",0,1/1/2023 00:00:00
2023,Municipal,67200024,IX,060672,Rauch,Hosp. Munic. Gral. E. Díaz Vélez,13347,62349,6122,0,2944,31755,87,14279,45,"33,8",18162,"6,2",86,"2,9",0,1/1/2023 00:00:00
2023,Municipal,79800027,IX,060798,Tapalque,Hosp. Munic. de Tapalqué,1954,45094,9519,0,2010,21900,60,11227,"51,3","33,5",9719,"4,8",62,"3,1",0,1/1/2023 00:00:00
2023,Municipal,25200580,V,060252,Escobar,Unidad de Diagnóstico Precoz Pediátrica Dra. Susana Lara,5396,378320,0,0,10018,8030,22,11918,"148,4","455,4",11622,"1,2",44,"0,4",0,1/1/2023 00:00:00
2023,Municipal,26600018,V,060266,Exaltacion De La Cruz,Hosp. Munic. San José,4395,378167,34262,0,7596,33950,93,26979,"79,5","81,7",24330,"3,2",147,"1,9",0,1/1/2023 00:00:00
2023,Municipal,26600001,V,060266,Exaltacion De La Cruz,"Hospital Municipal ""Héroes de la Pandemia Covid-19""",2457,99716,27037,0,258,2277,7,273,12,"37,8",255,1,0,0,0,1/1/2023 00:00:00
2023,Municipal,37100084,V,060371,General San Martin,Hosp. Munic. Dr. D. E. Thompson,50883,1018460,64408,0,45143,79699,218,76461,"95,9","206,7",76359,"1,7",175,"0,4",0,1/1/2023 00:00:00
2023,Municipal,51501376,V,060515,Malvinas Argentinas,Hosp. Munic. de Trauma y Emerg. Dr. F. A. Abete,9939,1173060,48855,0,86918,198950,545,152886,"76,8","159,5",174706,2,1531,"1,8",0,1/1/2023 00:00:00
2023,Municipal,63800201,V,060638,Pilar,Unidad de Diagnóstico Inmediato M. Alberti,15200,244112,21659,0,28,1656,9,891,"53,8","3,1",156,"5,6",0,0,0,1/1/2023 00:00:00
2023,Municipal,63800205,V,060638,Pilar,Hosp. Munic. Pediátrico Dr. F. Falcón,13155,388645,23997,0,12301,32030,88,32938,"102,8","140,2",30194,"2,5",13,"0,1",0,1/1/2023 00:00:00
2023,Municipal,74900031,V,060749,San Fernando,Hosp. Dr. Oscar Do Porto,1496,10003,2388,0,5365,14600,40,14722,"100,8","134,1",15165,"2,8",10,"0,2",0,1/1/2023 00:00:00
2023,Municipal,74900040,V,060749,San Fernando,Hosp. Dr. Ramón Carrillo,592,12361,632,0,3571,3650,10,3650,100,"357,1",4001,"1,1",1,0,0,1/1/2023 00:00:00
2023,Municipal,74900058,V,060749,San Fernando,"Hospital de Agudos ""Dr. Rene Favaloro""",965,10413,706,0,4796,5180,14,4832,"93,3","337,9",4803,1,1,0,0,1/1/2023 00:00:00
2023,Municipal,74900776,V,060749,San Fernando,Hospital Municipal de Diagnóstico y Especialidades San Cayetano,24163,490947,39896,0,9577,25563,70,25088,"98,1","136,7",25588,"2,7",215,"2,2",0,1/1/2023 00:00:00
2023,Municipal,75600457,V,060756,San Isidro,Hosp. Munic. Ciudad de Boulogne,54920,212222,3869,0,20498,20904,57,46466,"222,3","357,9",32421,"1,6",157,"0,8",0,1/1/2023 00:00:00
2023,Municipal,75600481,V,060756,San Isidro,Hosp. Central Munic. de San Isidro,60606,571288,25058,0,18387,65444,179,79740,"113,2","102,5",79258,"4,3",709,"3,9",0,1/1/2023 00:00:00
2023,Municipal,76001969,V,060760,San Miguel,Hospital  municipal San Miguel Arcángel,17801,290585,13981,0,5019,21591,59,20470,"94,8","84,8",19180,"3,8",294,"5,9",0,1/1/2023 00:00:00
2023,Municipal,80501076,V,060805,Tigre,Hospital Municipal de Diagnostico Don Torcuato,7565,107758,35,0,10998,8760,24,12148,"138,7","458,3",12618,"1,1",17,"0,2",0,1/1/2023 00:00:00
2023,Municipal,80501085,V,060805,Tigre,Hospital de Diagnóstico Inmediato Dr. Valentin Nores,6181,72645,5203,0,840,5545,15,3684,"66,4","55,3",3072,"3,7",18,"2,1",0,1/1/2023 00:00:00
2023,Municipal,80501086,V,060805,Tigre,Hospital Municipal de Diagnóstico Inmediato Benavídez,5642,98169,3888,0,6893,10950,30,7138,"65,2","229,8",7549,"1,1",16,"0,2",0,1/1/2023 00:00:00
2023,Municipal,88200881,V,060882,Zarate,Hospital  municipal Dr. René Favaloro,3165,121617,7158,0,2072,3647,10,3082,"84,5","207,4",2311,"1,1",2,"0,1",0,1/1/2023 00:00:00
2023,Municipal,9100079,VI,060091,Berazategui,Unid. Sanit. Nº 11,1747,176600,2012,0,2900,2188,6,3086,141,"483,8",2908,1,0,0,0,1/1/2023 00:00:00
2023,Municipal,9100176,VI,060091,Berazategui,Unid. Sanit. Nº 3,540,90109,2185,0,4094,2007,5,4278,"213,2","744,5",4094,1,0,0,0,1/1/2023 00:00:00
2018,Municipal,00700135,I,060007,Adolfo Alsina,Hosp. Munic. Dr. Demetrio Carmelo Loyarte,3600,14063,4651,0,703,5195,14,2055,40,49,1705,2,5,1,0,1/1/2018 00:00:00
2018,Municipal,00700146,I,060007,Adolfo Alsina,Hosp. Munic. Dr. Noe Yarcho,1601,29904,8136,0,357,10400,28,7457,72,13,4401,12,10,3,0,1/1/2018 00:00:00
2018,Municipal,01400022,I,060014,Adolfo Gonzales Chaves,Hosp. Local Gral. A. Elicagaray,3618,38856,6262,0,1308,22018,60,13646,62,22,6965,5,34,3,0,1/1/2018 00:00:00
2018,Municipal,01400049,I,060014,Adolfo Gonzales Chaves,Unid. Sanit. Dr. F. Madueño,460,9718,2933,0,244,10585,29,5466,52,8,2295,9,10,4,0,1/1/2018 00:00:00
2018,Municipal,02100014,X,060021,Alberti,Hosp. Munic. Ntra. Sra. de la Merced,2257,82497,4095,0,2530,10934,30,8753,80,84,9298,4,57,2,0,1/1/2018 00:00:00
2018,Municipal,04900077,IX,060049,Azul,Hosp. Munic. Dr. J. Casella Solá,4693,16075,994,0,489,11983,33,5942,50,15,12115,25,24,5,0,1/1/2018 00:00:00
2018,Municipal,08400028,IX,060084,Benito Juárez,Ente Descent. Hosp. Dr. A. Saintout,6755,84166,3625,0,4124,19710,54,12445,63,76,16006,4,120,3,0,1/1/2018 00:00:00
2018,Municipal,09100079,VI,060091,Berazategui,Unid. Sanit. Nº 11,1109,103617,5037,0,2317,1460,4,2157,148,579,2157,1,160,7,0,1/1/2018 00:00:00
2018,Municipal,09100176,VI,060091,Berazategui,Unid. Sanit. Nº 3,874,82984,2187,0,2974,2134,6,2974,139,509,2974,1,0,0,0,1/1/2018 00:00:00
2020,Municipal,51800030,VIII,060518,Mar Chiquita,Unid. Sanit. Dr. Luis Sagasta,6432,131711,11801,0,567,4713,13,2809,60,44,1125,2,6,1,0,1/1/2020 00:00:00
2020,Municipal,53900066,VII,060539,Merlo,Hosp. Mat. Infantil Pontevedra,509,102769,28904,0,7891,21824,60,15436,71,132,15621,2,3,0,0,1/1/2020 00:00:00
2020,Municipal,53900864,VII,060539,Merlo,Hogar Geriátrico Santa Susana,697,18644,6289,0,9,16425,45,15957,97,0,8606,956,8,89,0,1/1/2020 00:00:00
2020,Municipal,55300010,I,060553,Monte Hermoso,Hosp. Munic. Dr. R. Carrillo,1771,51956,10629,0,655,7320,20,1531,21,33,1531,2,30,5,0,1/1/2020 00:00:00
2020,Municipal,57400033,X,060574,Navarro,Hosp. Munic. San Antonio de Padua,1891,104431,29493,0,3897,15747,43,8371,53,90,8718,2,112,3,0,1/1/2020 00:00:00
2020,Municipal,58100017,VIII,060581,Necochea,Unid. Sanit. de Claráz,24,400,31,0,7,5860,16,5551,95,0,2117,302,1,14,0,1/1/2020 00:00:00
2020,Municipal,58100025,VIII,060581,Necochea,Hosp. Munic. N. Cattoni,250,4175,1700,0,82,7320,20,5037,69,4,11730,143,21,26,0,1/1/2020 00:00:00
2020,Municipal,58100033,VIII,060581,Necochea,Unid. Sanit. La Dulce,239,5913,1288,0,148,6936,19,2197,32,8,13167,89,4,3,0,1/1/2020 00:00:00
2020,Municipal,58800043,II,060588,9 de Julio,Hosp. Munic. E. Dudignac,1209,10015,506,0,99,4758,13,126,3,8,107,1,0,0,0,1/1/2020 00:00:00
2020,Municipal,58800132,II,060588,9 de Julio,Hosp. Munic. Dr. Manuel F. Arce,1767,7304,736,0,272,2928,8,1573,54,34,1486,5,20,7,0,1/1/2020 00:00:00
2020,Municipal,58800299,II,060588,9 de Julio,Hogar de Ancianos Munic. Sto. D. de Guzmán,129,4456,5982,0,28,22692,62,12475,55,0,11811,422,2,7,0,1/1/2020 00:00:00
2020,Municipal,59500027,IX,060595,Olavarría,Hosp. Local Esp. en Psiquiat. de Hinojo,518,5325,1901,0,122,8946,25,3813,43,5,3865,32,0,0,0,1/1/2020 00:00:00
2020,Municipal,59500167,IX,060595,Olavarría,Hosp. Local Munic. de Espigas,44,1545,0,0,14,11774,32,4347,37,0,162,12,1,7,0,1/1/2020 00:00:00
2020,Municipal,59500591,IX,060595,Olavarría,Hosp. Munic. Sierras Bayas A. Iglesias,409,4574,25,0,16,2204,6,102,5,3,102,6,0,0,0,1/1/2020 00:00:00
2020,Municipal,60200011,I,060602,Patagones,Hosp. Munic. de Agudos Dr. Pedro Ecay,1198,51677,9874,0,1725,34770,95,12779,37,18,27358,16,150,9,0,1/1/2020 00:00:00
2020,Municipal,60200053,I,060602,Patagones,Hosp. Munic. de  Stroeder,981,10701,562,0,267,5124,14,522,10,19,552,2,9,3,0,1/1/2020 00:00:00
