anio,dependencia,establecimiento_id,region_sanitaria,municipio_id,municipio_nombre,establecimiento_nombre,consultas_odontologicas,consultas_medicas,consultas_paramedicas,interconsultas,egresos,dias_camas_disponible,promedio_camas_disponibles,pacientes_dias,porcentaje_ocupacion,dias_estadia,promedio_dias_estadia,defunciones,giro_de_camas,tasa_mortalidad_hospitalaria
2024,Municipal,9100681,VI,6091,Berazategui,Unid. Sanit. Nº 27,,50.793,1.015,,,,,,,,,,,
2024,Municipal,9100699,VI,6091,Berazategui,Programa P/el Control de Enf. Crónicas Prevalentes,,20.236,,,,,,,,,,,,
2024,Municipal,9100702,VI,6091,Berazategui,Jornadas Solidarias de Salud (Móvil),,160.648,1.313,,,,,,,,,,,
2024,Municipal,9100729,VI,6091,Berazategui,Dirección de Inpec. y Tránsito,,58.424,,,,,,,,,,,,
2024,Municipal,9100737,VI,6091,Berazategui,Ctro. de Día Para Discapac. S. Motores,,25.945,5.902,,,,,17.728,,#¡NUM!,,#¡NUM!,,#¡NUM!
2024,Municipal,9100753,VI,6091,Berazategui,Unid. Sanit. Nro. 31 ,,39.25,1.199,,,,,,,,,,,
2024,Municipal,9100761,VI,6091,Berazategui,Unid. Sanit. Nº 32,,97.198,1.155,,,,,,,,,,,
2024,Municipal,9100788,VI,6091,Berazategui,Unid. Sanit. Nº 33,,64.269,1.582,,,,,,,,,,,
2024,Municipal,9100800,VI,6091,Berazategui,Consultorio de Medicina Deportiva,,140.954,,,,,,,,,,,,
2024,Municipal,9100818,VI,6091,Berazategui,Unid. Sanit. N° 35,,71.164,898,,,,,,,,,,,
2024,Municipal,9100885,VI,6091,Berazategui,Unid. Sanit. N° 36,,122.351,2.498,,,,,,,,,,,
2024,Municipal,9100907,VI,6091,Berazategui,Ctro. de Emergencias Médicas,,18.081,,,,,,,,,,,,
2024,Municipal,9100915,VI,6091,Berazategui,Unid. Sanit. Movil N` 37,,146.938,,,,,,,,,,,,
2024,Municipal,9100923,VI,6091,Berazategui,Unid. Sanit. Movil N` 38,,161.431,,,,,,,,,,,,
2024,Municipal,9100940,VI,6091,Berazategui,Ctro. Oftalmológico Clínico Quirúrgico San Camilo,,101.926,,,,,,4.884,,#¡NUM!,,#¡NUM!,,#¡NUM!
2024,Municipal,9101121,VI,6091,Berazategui,Centro Odontológico Municipal-Berazategui,80.345,,,,,,,,,,,,,
2024,Municipal,9101148,VI,6091,Berazategui,Centro de Rehabilitacion Dep. Municipal,,22.647,12.326,,,,,,,,,,,
2024,Municipal,26000034,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 1 ,8.146,18.395,3.805,,,,,,,,,,,
2024,Municipal,26000051,VI,6260,Esteban Echeverría,Policlínico S. T. Santamarina,34.787,1.359.948,39.847,44.796,27.294,61.294,168,56.603,"92,3","162,5",56.64,"2,1",194,"0,7"
2024,Municipal,26000093,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 2 ,,13.206,1.103,,,,,,,,,,,
2024,Municipal,26000310,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 9 ,,13.411,627,,,,,,,,,,,
2024,Municipal,26000336,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 3 ,8.593,26.337,1.847,,,,,,,,,,,
2024,Municipal,26000352,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 4,5.99,36.748,2.149,,,,,,,,,,,
2024,Municipal,26000361,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 5,8.783,13.873,723,,,,,,,,,,,
2024,Municipal,26000379,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 6 ,8.073,51.131,3.218,,,,,,,,,,,
2024,Municipal,26000492,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 10,6.088,17.995,3.733,,,,,,,,,,,
2024,Municipal,26000549,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 11 ,6.518,13.797,1.376,,,,,,,,,,,
2024,Municipal,26000557,VI,6260,Esteban Echeverría,Móvil Munic. N° 22 ,,197.538,81.109,,,,,,,,,,,
2024,Municipal,26000565,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 14,,13.176,608,,,,,,,,,,,
2024,Municipal,26000573,VI,6260,Esteban Echeverría,Unid. Sanit. N° 7,,13.359,953,,,,,,,,,,,
2024,Municipal,26000581,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 13,7.008,14.402,2.73,,,,,,,,,,,
2024,Municipal,26000603,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 8,6.782,13.96,2.093,,,,,,,,,,,
2024,Municipal,26000611,VI,6260,Esteban Echeverría,Posta Sanit. Nº 15 ,6.248,14.347,1.965,,,,,,,,,,,
2024,Municipal,26000646,VI,6260,Esteban Echeverría,Unid. Sanit. Nro.16 ,10.352,14.103,1.181,,,,,,,,,,,
2024,Municipal,26000654,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 17,,14.282,1.839,,,,,,,,,,,
2024,Municipal,26000671,VI,6260,Esteban Echeverría,Unid. Sanit. Nº 19,6.126,14.186,1.882,,,,,,,,,,,
2024,Municipal,26000697,VI,6260,Esteban Echeverría,Unid. Sanit. N° 20 ,,12.506,,,,,,,,,,,,
2024,Municipal,26000701,VI,6260,Esteban Echeverría,Unid. Móvil Domic. N° 21 ,,3.943,,,,,,,,,,,,
2024,Municipal,26000719,VI,6260,Esteban Echeverría,Unid. Sanit. N° 40 ,,39.287,,,,,,,,,,,,
2024,Municipal,26000727,VI,6260,Esteban Echeverría,Unid. Sanit. N° 41 ,,40.206,,,,,,,,,,,,
2024,Municipal,26000735,VI,6260,Esteban Echeverría,Unid. Sanit. N° 42 ,,41.346,,,,,,,,,,,,
2024,Municipal,26000743,VI,6260,Esteban Echeverría,Unid. Sanit. N° 12,,13.08,582,,,,,,,,,,,
2024,Municipal,26000751,VI,6260,Esteban Echeverría,Unid. Sanit. N° 23 Zoonosis ,,999,,,,,,,,,,,,
2024,Municipal,26000808,VI,6260,Esteban Echeverría,Unid. Sanit. N° 24,8.317,50.71,3.042,,,,,,,,,,,
2024,Municipal,26000816,VI,6260,Esteban Echeverría,Unid. Sanit. N° 25,,11.118,493,,,,,,,,,,,
2024,Municipal,26000883,VI,6260,Esteban Echeverría,U. S Nº 18,,13.918,2.263,,,,,,,,,,,
2024,Municipal,26001015,VI,6260,Esteban Echeverría,U. S Nº 27,,8.103,,,,,,,,,,,,
2024,Municipal,26001023,VI,6260,Esteban Echeverría,U. S Nº 28,,13.466,619,,,,,,,,,,,
2024,Municipal,26001068,VI,6260,Esteban Echeverría,Unidad Sanitaria Nº 29 - C.I.C.  La Victoria,,14.126,1.936,,,,,,,,,,,
2024,Municipal,26001069,VI,6260,Esteban Echeverría,Móvil Sanitario Nº 45,,89.78,31.787,,,,,,,,,,,
2024,Municipal,26001070,#N/D,#N/D,#N/D,Móvil Sanitario Nº 45,,16.753,1.289,,,,,,,,,,,
2024,Municipal,27000107,VI,6270,Ezeiza,Centro de Salud Nº 7,5.755,32.459,3.998,,,,,,,,,,,
2024,Municipal,27000182,VI,6270,Ezeiza,Centro de Salud Nº 5,1.586,32.664,2.789,,,,,,,,,,,
2024,Municipal,27000204,VI,6270,Ezeiza,Unidad Sanitaria Nº 8,,32.735,988,,,,,,,,,,,
2024,Municipal,27000280,VI,6270,Ezeiza,Centro de Salud Nº3,,13.38,743,,,,,,,,,,,
2024,Municipal,27000387,VI,6270,Ezeiza,Unidad Sanitaria Nº 2,1.208,44.418,4.274,,,,,,,,,,,
2024,Municipal,27000395,VI,6270,Ezeiza,Centro de Salud Nº 1,1.456,34.625,5.111,,,,,,,,,,,
2024,Municipal,27000531,VI,6270,Ezeiza,Unidad Sanitaria Nº 4,1.274,34.979,4.212,,,,,,,,,,,
2024,Municipal,27000590,VI,6270,Ezeiza,Unidad Sanitaria Nº 6,,32.585,2.788,,,,,,,,,,,
2024,Municipal,27000956,VI,6270,Ezeiza,Unid. de Terapia Intensiva Móvil,,18.298,,,,,,,,,,,,
2024,Municipal,27000972,VI,6270,Ezeiza,Trailler Móvil,,29.915,3.079,,,,,,,,,,,
2024,Municipal,27000981,VI,6270,Ezeiza,Ctro. Preventivo Asistencia a las Adicciones,,,230,,,,,,,,,,,
2024,Municipal,27000999,VI,6270,Ezeiza,Unidad Sanitaria Nº 10,,34.417,1.928,,,,,,,,,,,
2024,Municipal,27001006,VI,6270,Ezeiza,Unidad Sanitaria Nº 12,,56.375,1.434,,,,,,,,,,,
2024,Municipal,27001014,VI,6270,Ezeiza,Unidad Sanitaria Nº 14,903,39.137,3.838,,,,,,,,,,,
2024,Municipal,27001022,VI,6270,Ezeiza,Ctro. Antirrábico Humano,,796,,,,,,,,,,,,
2024,Municipal,27001049,VI,6270,Ezeiza,Secretaría de Transporte,,15.989,,,,,,,,,,,,
2024,Municipal,27001057,VI,6270,Ezeiza,Unidad Sanitaria Nº 16,,45.012,1.461,,,,,,,,,,,
2024,Municipal,27001065,VI,6270,Ezeiza,Unidad Sanitaria Nº 18,,40.503,2.504,,,,,,,,,,,
2024,Municipal,27001073,VI,6270,Ezeiza,Maternidad Ctral. de Ezeiza Dr. M. Rebagliatti Base XXII,,,,,,,,,,,,,,
2024,Municipal,27001111,VI,6270,Ezeiza,Base XXX Sanidad Aeroportuaria,,,,,,,,,,,,,,
2024,Municipal,27001120,VI,6270,Ezeiza,Base XXIV C.A.P.S. La Cunita,,24.572,3.824,,,,,,,,,,,
2024,Municipal,27001138,VI,6270,Ezeiza,Base XiX C.A.P.S.,,2.881,300,,,,,,,,,,,
2024,Municipal,27001146,VI,6270,Ezeiza,Base XX C.A.P.S.,,5.993,54,,,,,,,,,,,
2024,Municipal,27400018,VI,6274,Florencio Varela,Ctro. Perif. de Salud N° 2 - Zeballos II,,46.518,15.293,,,,,,,,,,,
2024,Municipal,27400069,VI,6274,Florencio Varela,Ctro. Perif. de Salud - La Esmeralda,,51.55,16.046,,,,,,,,,,,
2024,Municipal,27400093,VI,6274,Florencio Varela,Ctro. Perif. de Salud - Villa Angélica,,47.533,8.021,,,,,,,,,,,
2024,Municipal,27400115,VI,6274,Florencio Varela,U.S. Bo. Pepsi,2.724,44.517,12.582,,,,,,,,,,,
2024,Municipal,27400212,VI,6274,Florencio Varela,Ctro. Perif. de Salud N° 1 - Zeballos I,,48.259,9.793,,,,,,,,,,,
2024,Municipal,27400239,VI,6274,Florencio Varela,Consultorio Antirrábico Humano,,2.764,,,,,,,,,,,,
2024,Municipal,27400247,VI,6274,Florencio Varela,Ctro. Médico Municipal,,29.664,,,,,,,,,,,,
2024,Municipal,27400310,VI,6274,Florencio Varela,Ctro. Perif. de Salud Km. 26700 - E. Scrochi,6.998,52.56,5.468,,,,,,,,,,,
2024,Municipal,27400328,VI,6274,Florencio Varela,Ctro. Perif. de Salud Dra. Bengoechea - La Capilla,5.932,46.614,3.144,,,,,,,,,,,
2024,Municipal,27400336,VI,6274,Florencio Varela,Ctro. Perif. de Salud Ing. Allan,4.677,53.075,19.191,,,,,,,,,,,
2024,Municipal,27400344,VI,6274,Florencio Varela,Ctro. de Salud Ricardo Rojas,3.221,53.524,12.167,,,,,,,,,,,
2024,Municipal,27400361,VI,6274,Florencio Varela,Ctro. Perif. de Salud 20 de Junio San Nicolás,,54.115,12.914,,,,,,,,,,,
2024,Municipal,27400379,VI,6274,Florencio Varela,Ctro. Perif. de Salud - Villa Aurora,,43.597,3.487,,,,,,,,,,,
2024,Municipal,27400450,VI,6274,Florencio Varela,Ctro. Perif. de Salud Bo. La Sirena,,53.565,6.575,,,,,,,,,,,
2024,Municipal,27400468,VI,6274,Florencio Varela,Ctro. Perif. de Salud Bo. San Jorge,,47.047,4.193,,,,,,,,,,,
2024,Municipal,27400476,VI,6274,Florencio Varela,Ctro. Perif. de Salud Dr. S. Mandirola Bo. La Rotonda,,42.033,7.212,,,,,,,,,,,
2024,Municipal,27400484,VI,6274,Florencio Varela,Ctro. Perif. de Salud - Villa Argentina,,48.519,15.416,,,,,,,,,,,
2024,Municipal,27400492,VI,6274,Florencio Varela,Ctro. Perif. de Salud Dr. A. Roselli Va. Mónica,3.222,52.545,6.253,,,,,,,,,,,
2024,Municipal,27400506,VI,6274,Florencio Varela,Ctro. Perif. de Salud I Baigorri - Bo. Norte,2.828,51.414,13.621,,,,,,,,,,,
2024,Municipal,27400514,VI,6274,Florencio Varela,Ctro. Perif. de Salud Dr. E. Rodriguez Va. Hudson,3.526,55.263,10.775,,,,,,,,,,,
2024,Municipal,27400522,VI,6274,Florencio Varela,Ctro. Perif. de Salud S. Eduardo - Va. Bo. Abrille,2.355,35.616,9.747,,,,,,,,,,,
2024,Municipal,27400531,VI,6274,Florencio Varela,Ctro. Perif. Santo Tomás,2.172,34.339,4.384,,,,,,,,,,,
2024,Municipal,27400565,VI,6274,Florencio Varela,Ctro. Perif. de Salud - San Rudecindo,3.119,52.872,8.184,,,,,,,,,,,
2024,Municipal,27400573,VI,6274,Florencio Varela,Ctro. Perif- de Salud - Las Malvinas,,45.002,7.689,,,,,,,,,,,
2024,Municipal,27400581,VI,6274,Florencio Varela,Ctro. Perif. de Salud - M. Fierro,,47.091,2.477,,,,,,,,,,,
2024,Municipal,27400590,VI,6274,Florencio Varela,Ctro. Perif. de Salud - Villa del Plata,6.386,54.514,6.634,,,,,,,,,,,
2024,Municipal,27400701,VI,6274,Florencio Varela,Ctro. Perif. de Salud - Dr. A. Oñativia,,54.667,19.16,,,,,,,,,,,
2024,Municipal,27400719,VI,6274,Florencio Varela,Ctro. Perif. de Salud - San Francisco,3.399,53.594,13.073,,,,,,,,,,,
2024,Municipal,27400735,VI,6274,Florencio Varela,Equipo Móvil N° 2 Padre Mujica,,50.743,12.142,,,,,,,,,,,
2024,Municipal,27400786,VI,6274,Florencio Varela,Equipo Móvil N° 3 Don José,,50.248,7.149,,,,,,,,,,,
2024,Municipal,27400832,VI,6274,Florencio Varela,Equipo Móvil Nº 4 Carolina II,0,44.176,5.955,,,,,,,,,,,
2024,Municipal,27400859,VI,6274,Florencio Varela,Ctro. Perif. de Salud Sarmiento,,50.178,9.641,,,,,,,,,,,
2024,Municipal,27400875,VI,6274,Florencio Varela,Ctro. Perif. de Salud - Pico de Oro,2.734,54.756,13.601,,,,,,,,,,,
2024,Municipal,27400883,VI,6274,Florencio Varela,Ctro. Perif. Varelence de Rehab. Soc. Cevareso,,8.812,,,,,,,,,,,,
2024,Municipal,27400905,VI,6274,Florencio Varela,Dcción. de Medicina Prev. Tránsito,,31.163,,,,,,,,,,,,
2024,Municipal,27400930,VI,6274,Florencio Varela,Ctro. Estimulación y Aprendizaje Temprano,,1.091,,,,,,,,,,,,
2024,Municipal,27400948,VI,6274,Florencio Varela,Serv. de Emerg. Médica SUME 107,,15.992,,,,,,,,,,,,
2024,Municipal,27400956,VI,6274,Florencio Varela,Hogar de Ancianos Dr. Salvador Sallares,,8.907,,,2,17.568,48,9.536,"54,3","0,0",5.207,"2.603,5",1,"50,0"
2024,Municipal,27400999,VI,6274,Florencio Varela,Ctro. de Salud Los Tronquitos,,30.447,3.92,,,,,,,,,,,
2024,Municipal,27401006,VI,6274,Florencio Varela,Equipo Móvil,61.651,14.97,,,,,,,,,,,,
2024,Municipal,43400014,VI,6434,Lanús,Sociedad de Fomento Va. Urquiza Nº 2 ,,10.927,,,,,,,,,,,,
2024,Municipal,43400022,VI,6434,Lanús,Unid. Sanit. Nº 10 Va. Obrera,,11.519,,,,,,,,,,,,
2024,Municipal,43400031,VI,6434,Lanús,Unid. Sanit. Intermedia Ctro. Piloto Va. Jardín,13.211,180.622,25.156,,,,,,,,,,,
2024,Municipal,43400090,VI,6434,Lanús,Hosp. de Niños L. A. Máspero,13.712,255.59,33.541,,,,,,,,,,,
2024,Municipal,43400111,VI,6434,Lanús,Unid. Sanit. Nº 17 Cnel. Molinedo,10.422,0,,,,,,,,,,,,
2024,Municipal,43400171,VI,6434,Lanús,Unid. Sanit. Dr. A. Illia ,13.118,64.794,32.236,,,,,,,,,,,
2024,Municipal,43400201,VI,6434,Lanús,Unid. Sanit. Nº 27 J. Giardino,13.34,70.387,13.402,,,,,,,,,,,
2024,Municipal,43400235,VI,6434,Lanús,Ctro. de Salud Nº 29 1° de Mayo,,1.803,,,,,,,,,,,,
2024,Municipal,43400251,VI,6434,Lanús,Ctro. de Zoonosis y Medio Ambiente,,11.633,,,,,,,,,,,,
2024,Municipal,43400260,VI,6434,Lanús,Ctro. de Medicina Preventiva Dr. R. Favaloro,15.624,234.39,54.099,,,,,,,,,,,
2024,Municipal,43400286,VI,6434,Lanús,Unid. Sanit. Dr. N. Natiello,15.839,263.169,25.14,,,,,,,,,,,
2024,Municipal,43400294,VI,6434,Lanús,Unid. Sanit. Nº 39 Va. Esperanza,3.149,47.405,27.837,,,,,,,,,,,
2024,Municipal,43400308,VI,6434,Lanús,Unid. Sanit. Nº 9 El Triángulo,6.914,45.928,14.198,,,,,,,,,,,
2024,Municipal,43400316,VI,6434,Lanús,Unid. Sanit. Miranda Norgreen,14.991,184.139,31.826,,,,,,,,,,,
2024,Municipal,43400324,VI,6434,Lanús,Ctro. de Salud Nº 12 Santa María,,3.056,,,,,,,,,,,,
2024,Municipal,43400341,VI,6434,Lanús,Unid. Sanit. Intermedia Valentín Alsina,16.596,306.215,35.681,,,,,,,,,,,
2024,Municipal,43400545,VI,6434,Lanús,Unid. Sanit. Nº 4 Dr. C. Argerich,,14.314,0,,,,,,,,,,,
2024,Municipal,43400821,VI,6434,Lanús,Unid. Sanit. Edén Argentino,,12.431,,,,,,,,,,,,
2024,Municipal,43400898,VI,6434,Lanús,Unid. Sanit. Lanús Oeste,16.452,237.042,33.097,,,,,,,,,,,
2024,Municipal,43400901,VI,6434,Lanús,Unid. Sanit. Gral. San Martín,13.774,197.451,22.999,,,,,,,,,,,
2024,Municipal,43400979,VI,6434,Lanús,Unid. Sanit. Monte Chingolo,10.346,57.52,23.529,,,,,,,,,,,
2024,Municipal,43400987,VI,6434,Lanús,Unid. Sanit. Ramón Carrillo  ,797,69.583,26.753,,,,,,,,,,,
2024,Municipal,43401011,VI,6434,Lanús,Unid. Odontológica A. M. Gandolfo,,,,,,,,,,,,,,
2024,Municipal,43401045,VI,6434,Lanús,Ctro. de Salud Eva Perón,4.158,67.601,26.05,,,,,,,,,,,
2024,Municipal,43401053,VI,6434,Lanús,Unid. Sanit. Los Ceibos,15.035,65.93,33.999,,,,,,,,,,,
2024,Municipal,43401061,VI,6434,Lanús,Unid. Sanit. Nº 16 M. Güemes,13.766,42.942,19.143,,,,,,,,,,,
2024,Municipal,43401070,VI,6434,Lanús,Unid. Sanit. Nº 19 Balcarce,,11.429,,,,,,,,,,,,
2024,Municipal,43401088,VI,6434,Lanús,Unid. Sanit. Nº 45 Va. Eslovena,14.032,51.551,21.013,,,,,,,,,,,
2024,Municipal,43401223,VI,6434,Lanús,Unid. Sanit. Nro. 48 Villa Pora,13.993,76.674,9.986,,,,,,,,,,,
2024,Municipal,43401231,VI,6434,Lanús,Ctro. de Salud Nº 46 Monte Chingolo,,11.386,,,,,,,,,,,,
2024,Municipal,43401240,VI,6434,Lanús,Unid. Sanit. Nº 20 Va. Independencia,13.399,18.689,4.641,,,,,,,,,,,
2024,Municipal,43401274,VI,6434,Lanús,Unid. Sanit. Nº 18 26 de Abril,7.702,47.954,20.582,,,,,,,,,,,
2024,Municipal,43401312,VI,6434,Lanús,Unid. Sanit. Nº 24 Gral. Belgrano,,4.33,,,,,,,,,,,,
2024,Municipal,43401321,VI,6434,Lanús,Unid. Sanit. 1º de Mayo,16.24,224.395,29.512,,,,,,,,,,,
2024,Municipal,43401347,VI,6434,Lanús,Centro Odontológico Escuela Nº 9,,,,,,,,,,,,,,
2024,Municipal,43401355,VI,6434,Lanús,Ctro. de Salud Mental. 6 de Julio,,17.449,35.899,,,,,,,,,,,
2024,Municipal,43401371,VI,6434,Lanús,Unid. Sanit. N° 28 La Esperanza,,71.211,5.72,,,,,,,,,,,
2024,Municipal,43401398,VI,6434,Lanús,Ctro. de Salud Villa Industrial Fiorito,,0,,,,,,,,,,,,
2024,Municipal,43401401,VI,6434,Lanús,Ctro. de Salud y Fomento Campomar,,11.073,,,,,,,,,,,,
2024,Municipal,43401410,VI,6434,Lanús,Ctro. de Salud Villa Constitución,,11.214,,,,,,,,,,,,
2024,Municipal,43401428,VI,6434,Lanús,Ctro. de Salud Palacio Municipal,,13.892,4.33,,,,,,,,,,,
2024,Municipal,43401436,VI,6434,Lanús,Ctro. de Discapacitados Palacio Municipal,,5.817,4.387,,,,,,,,,,,
2024,Municipal,43401444,VI,6434,Lanús,Ctro. de Salud Gral. Don José de San Martín,,0,,,,,,,,,,,,
2024,Municipal,43401452,VI,6434,Lanús,Ctro. de Salud Bomberos Lanús Oeste,,11.583,,,,,,,,,,,,
2024,Municipal,43401487,VI,6434,Lanús,Operativo Sanit. Los Barrios Unid. Móvil I,9.68,51.524,12.843,,,,,,,,,,,
2024,Municipal,43401495,VI,6434,Lanús,Ctro. de Salud La Maquinita,,24.368,5.198,,,,,,,,,,,
2024,Municipal,43401509,VI,6434,Lanús,Sociedad de Fomento Héroes de Malvinas 1,,11.637,,,,,,,,,,,,
2024,Municipal,43401517,VI,6434,Lanús,Ctro. de Salud Va. Higuerita,,0,,,,,,,,,,,,
2024,Municipal,43401533,VI,6434,Lanús,Ctro. de Salud Villa Barceló,,0,,,,,,,,,,,,
2024,Municipal,49000063,VI,6490,Lomas de Zamora,Hospital de Diagnóstico Inmediato Nuevo Araoz Alfaro,,138.367,,,5.066,6.222,17,5.114,"82,2","297,2",5.115,"1,0",2,"0,0"
2024,Municipal,49000085,VI,6490,Lomas de Zamora,Hosp. Mat. Infantil Dr. Oscar E. Alende,191.747,618.478,42.152,643,10.556,27.816,76,23.583,"84,8","138,5",23.419,"2,2",16,"0,2"
2024,Municipal,49000093,VI,6490,Lomas de Zamora,Unid. Sanit. Lavallol,19.778,252.481,14.31,,,,,,,,,,,
2024,Municipal,49000098,VI,6490,Lomas de Zamora,Hospital de Diagnóstico Inmediato Roberto Sanchez,,84.895,,,6.288,9.384,51,6.302,"67,2","123,3",6.302,"1,0",0,"0,0"
2024,Municipal,49000131,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. Gregorio A. Alfaro,,,,,,,,,,,,,,
2024,Municipal,49000204,VI,6490,Lomas de Zamora,Unid. Sanit. San José,,81.464,7.396,,,,,,,,,,,
2024,Municipal,49000212,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. Angel A. Tullio,18.904,87.095,9.317,,,,,,,,,,,
2024,Municipal,49000247,VI,6490,Lomas de Zamora,Ctro. Odontológico Infantil,,,,,,,,,,,,,,
2024,Municipal,49000298,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. A. Fonrouge,22.794,295.069,13.684,,,,,,,,,,,
2024,Municipal,49000301,VI,6490,Lomas de Zamora,Unid. Sanit. Va. Independencia,19.332,277.538,11.435,,,,,,,,,,,
2024,Municipal,49000310,VI,6490,Lomas de Zamora,Unid. Sanit. Vicente López,,78.097,3.015,,,,,,,,,,,
2024,Municipal,49000379,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. Mariano Moreno,16.91,79.447,9.007,,,,,,,,,,,
2024,Municipal,49000506,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. M. J. Oliveras,20.967,281.171,12.547,,,,,,,,,,,
2024,Municipal,49000603,VI,6490,Lomas de Zamora,Unid. Sanit. Ing-Budge,21.725,103.768,8.094,,,,,,,,,,,
2024,Municipal,49000611,VI,6490,Lomas de Zamora,Unid. Sanit. Sta. Marta,20.177,271.646,12.213,,,,,,,,,,,
2024,Municipal,49000620,VI,6490,Lomas de Zamora,Ctro. de Zoonosis,,19.003,,,,,,,,,,,,
2024,Municipal,49000638,VI,6490,Lomas de Zamora,Unid. Sanit. Provincias Unidas,21.385,83.034,9.489,,,,,,,,,,,
2024,Municipal,49000654,VI,6490,Lomas de Zamora,Unid. Sanit. Va. Gral. San Martín,21.19,104.919,6.458,,,,,,,,,,,
2024,Municipal,49000671,VI,6490,Lomas de Zamora,Unid. Sanit. Gral. Lamadrid,27.087,323.737,18.942,,,,,,,,,,,
2024,Municipal,49000689,VI,6490,Lomas de Zamora,Unid. Sanit. Nuevo Fiorito,20.8,285.201,13.335,,,,,,,,,,,
2024,Municipal,49000697,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. E. Finochietto,22.609,273.923,12.736,,,,,,,,,,,
2024,Municipal,49000701,VI,6490,Lomas de Zamora,Unid. Sanit. Luis Agote,,78.108,7.986,,,,,,,,,,,
2024,Municipal,49000964,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. R. Carrillo,,100.512,6.781,,,,,,,,,,,
2024,Municipal,49000981,VI,6490,Lomas de Zamora,Unid. Sanit. Va. Albertina,18.392,76.222,7.572,,,,,,,,,,,
2024,Municipal,49000999,VI,6490,Lomas de Zamora,Unid. Sanit. Va. El Faro,,78.722,7.319,,,,,,,,,,,
2024,Municipal,49001006,VI,6490,Lomas de Zamora,Unid. Sanit. Las Casuarinas,19.739,84,7.945,,,,,,,,,,,
2024,Municipal,49001103,VI,6490,Lomas de Zamora,Unid. Sanit. Móvil Nº 3 ,,49.427,16.755,,,,,,,,,,,
2024,Municipal,49001111,VI,6490,Lomas de Zamora,Equipo Móvil Nº 4 J. M. de Rosas,17.776,83,7.526,,,,,,,,,,,
2024,Municipal,49001146,VI,6490,Lomas de Zamora,Unid. Sanit. La Salud como Derecho,0,77.902,7.433,,,,,,,,,,,
2024,Municipal,49001154,VI,6490,Lomas de Zamora,Unid. Sanit. S.U.M. Arroyo del Rey,19.36,73.485,8.042,,,,,,,,,,,
2024,Municipal,49001201,VI,6490,Lomas de Zamora,Unid. Sanit. Eva Perón,0,82.588,7.242,,,,,,,,,,,
2024,Municipal,49001219,VI,6490,Lomas de Zamora,Unid. Sanit. Equipo Móvil de Salud Escolar,35.741,108.805,0,,,,,,,,,,,
2024,Municipal,49001227,VI,6490,Lomas de Zamora,Unid. Sanit. Cons. Odont. Escuela Nº 17 ,18.393,,,,,,,,,,,,,
2024,Municipal,49001243,VI,6490,Lomas de Zamora,Unid. Sanit. Bartolomé Mitre,21.768,97.483,3.545,,,,,,,,,,,
2024,Municipal,49001251,VI,6490,Lomas de Zamora,Unid. Sanit. 19 de Diciembre,18.183,75.035,10.422,,,,,,,,,,,
2024,Municipal,49001260,VI,6490,Lomas de Zamora,Unid. Sanit. Prosperidad,20.581,72.467,7.4,,,,,,,,,,,
2024,Municipal,49001308,VI,6490,Lomas de Zamora,Posta Sanit. 2 de Abril,18.356,69.551,9.097,,,,,,,,,,,
2024,Municipal,49001316,VI,6490,Lomas de Zamora,Unid. Sanit. Santa Catalina,21.521,74.513,7.691,,,,,,,,,,,
2024,Municipal,49001332,VI,6490,Lomas de Zamora,Laboratorio Central,,,,,,,,,,,,,,
2024,Municipal,49001341,VI,6490,Lomas de Zamora,Unid. Sanit. Villa Urbana,16.518,76.26,8.018,,,,,,,,,,,
2024,Municipal,49001359,VI,6490,Lomas de Zamora,Unid. Sanit. Sta. Rosa,5.768,71.445,4.083,,,,,,,,,,,
2024,Municipal,49001367,VI,6490,Lomas de Zamora,Unid. Sanit. Solidaridad,19.077,100.896,10.713,,,,,,,,,,,
2024,Municipal,49001375,VI,6490,Lomas de Zamora,Unid. Sanit. 25 de Mayo,0,75.13,7.405,,,,,,,,,,,
2024,Municipal,49001383,VI,6490,Lomas de Zamora,Unid. Sanit. Alicia Moreau de Justo,22.302,286.719,13.746,,,,,,,,,,,
2024,Municipal,49001391,VI,6490,Lomas de Zamora,Unid. Sanit. Dr. F. C. Payas,17.475,58.121,8.238,,,,,,,,,,,
